benchmark,script,system,nodes,persistence_mode,time
NLP,merge_upper;2_1,dish,30,,53.503
NLP,merge_upper;2_1,fractal,30,,50.961
NLP,sort;3_1,bash,30,,300.282
NLP,sort;3_1,dish,30,,59.709
NLP,sort;3_1,fractal,30,,59.496
NLP,sort_words_by_folding;3_2,bash,30,,305.17
NLP,sort_words_by_folding;3_2,dish,30,,59.416
NLP,sort_words_by_folding;3_2,fractal,30,,58.695
NLP,sort_words_by_num_of_syllables;8_1,bash,30,,300.77
NLP,sort_words_by_num_of_syllables;8_1,dish,30,,53.073
NLP,sort_words_by_num_of_syllables;8_1,fractal,30,,49.548
NLP,sort_words_by_rhyming;3_3,bash,30,,308.24
NLP,sort_words_by_rhyming;3_3,dish,30,,72.321
NLP,sort_words_by_rhyming;3_3,fractal,30,,71.595
NLP,uppercase_by_token;6_1_1,bash,30,,272.753
NLP,uppercase_by_token;6_1_1,dish,30,,44.654
NLP,uppercase_by_token;6_1_1,fractal,30,,42.59
NLP,uppercase_by_type;6_1_2,bash,30,,299.529
NLP,uppercase_by_type;6_1_2,dish,30,,52.969
NLP,uppercase_by_type;6_1_2,fractal,30,,50.12
NLP,verses_2om_3om_2instances;6_7,bash,30,,781.857
NLP,verses_2om_3om_2instances;6_7,dish,30,,90.954
NLP,verses_2om_3om_2instances;6_7,fractal,30,,88.824
NLP,vowel_sequencies_gr_1K;8.2_1,bash,30,,292.661
NLP,vowel_sequencies_gr_1K;8.2_1,dish,30,,52.371
NLP,vowel_sequencies_gr_1K;8.2_1,fractal,30,,51.342
NLP,words_no_vowels;6_3,bash,30,,277.047
NLP,words_no_vowels;6_3,dish,30,,54.53
NLP,words_no_vowels;6_3,fractal,30,,51.208
NLP,1syllable_words;6_4,bash,30,,286.956
NLP,1syllable_words;6_4,dish,30,,52.078
NLP,1syllable_words;6_4,fractal,30,,49.726
NLP,2syllable_words;6_5,bash,30,,276.312
NLP,2syllable_words;6_5,dish,30,,52.376
NLP,2syllable_words;6_5,fractal,30,,51.145
NLP,4letter_words;6_2,bash,30,,572.263
NLP,4letter_words;6_2,dish,30,,79.975
NLP,4letter_words;6_2,fractal,30,,76.626
NLP,bigrams_appear_twice;8.2_2,bash,30,,307.795
NLP,bigrams_appear_twice;8.2_2,dish,30,,43.562
NLP,bigrams_appear_twice;8.2_2,fractal,30,,41.003
NLP,bigrams;4_3,bash,30,,307.382
NLP,bigrams;4_3,dish,30,,50.256
NLP,bigrams;4_3,fractal,30,,49.638
NLP,compare_exodus_genesis;8.3_3,bash,30,,566.807
NLP,compare_exodus_genesis;8.3_3,dish,30,,51.313
NLP,compare_exodus_genesis;8.3_3,fractal,30,,48.621
NLP,count_consonant_seq;7_2,bash,30,,287.321
NLP,count_consonant_seq;7_2,dish,30,,49.481
NLP,count_consonant_seq;7_2,fractal,30,,47.358
NLP,count_morphs;7_1,bash,30,,267.294
NLP,count_morphs;7_1,dish,30,,50.417
NLP,count_morphs;7_1,fractal,30,,47.38
NLP,count_trigrams;4_3b,bash,30,,308.111
NLP,count_trigrams;4_3b,dish,30,,43.575
NLP,count_trigrams;4_3b,fractal,30,,40.871
NLP,count_vowel_seq;2_2,bash,30,,266.01
NLP,count_vowel_seq;2_2,dish,30,,49.15
NLP,count_vowel_seq;2_2,fractal,30,,45.071
NLP,count_words;1_1,bash,30,,299.518
NLP,count_words;1_1,dish,30,,50.028
NLP,count_words;1_1,fractal,30,,47.99
NLP,find_anagrams;8.3_2,bash,30,,306.088
NLP,find_anagrams;8.3_2,dish,30,,43.286
NLP,find_anagrams;8.3_2,fractal,30,,40.556
NLP,merge_upper;2_1,bash,30,,292.94
NLP,merge_upper;2_1,dish,30,,51.164
NLP,merge_upper;2_1,fractal,30,,49.974
NLP,sort;3_1,bash,30,,304.255
NLP,sort;3_1,dish,30,,58.444
NLP,sort;3_1,fractal,30,,56.902
NLP,sort_words_by_folding;3_2,bash,30,,304.471
NLP,sort_words_by_folding;3_2,dish,30,,58.18
NLP,sort_words_by_folding;3_2,fractal,30,,56.565
NLP,sort_words_by_num_of_syllables;8_1,bash,30,,300.763
NLP,sort_words_by_num_of_syllables;8_1,dish,30,,51.128
NLP,sort_words_by_num_of_syllables;8_1,fractal,30,,48.557
NLP,sort_words_by_rhyming;3_3,bash,30,,304.312
NLP,sort_words_by_rhyming;3_3,dish,30,,69.812
NLP,sort_words_by_rhyming;3_3,fractal,30,,70.785
NLP,uppercase_by_token;6_1_1,bash,30,,273.988
NLP,uppercase_by_token;6_1_1,dish,30,,43.339
NLP,uppercase_by_token;6_1_1,fractal,30,,40.616
NLP,uppercase_by_type;6_1_2,bash,30,,296.833
NLP,uppercase_by_type;6_1_2,dish,30,,51.005
NLP,uppercase_by_type;6_1_2,fractal,30,,48.237
NLP,verses_2om_3om_2instances;6_7,bash,30,,787.567
NLP,verses_2om_3om_2instances;6_7,dish,30,,90.049
NLP,verses_2om_3om_2instances;6_7,fractal,30,,90.506
NLP,vowel_sequencies_gr_1K;8.2_1,bash,30,,293.62
NLP,vowel_sequencies_gr_1K;8.2_1,dish,30,,51.371
NLP,vowel_sequencies_gr_1K;8.2_1,fractal,30,,49.429
NLP,words_no_vowels;6_3,bash,30,,274.514
NLP,words_no_vowels;6_3,dish,30,,51.701
NLP,words_no_vowels;6_3,fractal,30,,49.132
Unix50,1.sh,bash,30,,59.498
Unix50,1.sh,ahs,30,,89.4
Unix50,1.sh,dish,30,,27.575
Unix50,1.sh,fractal,30,,36.143
Unix50,2.sh,bash,30,,1248.215
Unix50,2.sh,ahs,30,,779.825
Unix50,2.sh,dish,30,,167.001
Unix50,2.sh,fractal,30,,155.62
Unix50,3.sh,bash,30,,2.753
Unix50,3.sh,ahs,30,,91.509
Unix50,3.sh,dish,30,,7.093
Unix50,3.sh,fractal,30,,7.326
Unix50,4.sh,bash,30,,1153.63
Unix50,4.sh,ahs,30,,837.398
Unix50,4.sh,dish,30,,160.097
Unix50,4.sh,fractal,30,,183.884
Unix50,5.sh,bash,30,,42.916
Unix50,5.sh,ahs,30,,77.095
Unix50,5.sh,dish,30,,24.98
Unix50,5.sh,fractal,30,,14.252
Unix50,6.sh,bash,30,,54.498
Unix50,6.sh,ahs,30,,78.94
Unix50,6.sh,dish,30,,25.289
Unix50,6.sh,fractal,30,,24.478
Unix50,7.sh,bash,30,,105.86
Unix50,7.sh,ahs,30,,76.81
Unix50,7.sh,dish,30,,27.277
Unix50,7.sh,fractal,30,,25.236
Unix50,8.sh,bash,30,,45.324
Unix50,8.sh,ahs,30,,75.842
Unix50,8.sh,dish,30,,25.359
Unix50,8.sh,fractal,30,,12.476
Unix50,9.sh,bash,30,,47.366
Unix50,9.sh,ahs,30,,75.067
Unix50,9.sh,dish,30,,26.117
Unix50,9.sh,fractal,30,,9.418
Unix50,10.sh,bash,30,,208.909
Unix50,10.sh,ahs,30,,203.893
Unix50,10.sh,dish,30,,39.068
Unix50,10.sh,fractal,30,,29.14
Unix50,11.sh,bash,30,,252.565
Unix50,11.sh,ahs,30,,233.086
Unix50,11.sh,dish,30,,45.667
Unix50,11.sh,fractal,30,,35.769
Unix50,12.sh,bash,30,,1061.742
Unix50,12.sh,ahs,30,,1346.698
Unix50,12.sh,dish,30,,136.021
Unix50,12.sh,fractal,30,,129.931
Unix50,13.sh,bash,30,,43.86
Unix50,13.sh,ahs,30,,83.998
Unix50,13.sh,dish,30,,24.901
Unix50,13.sh,fractal,30,,22.913
Unix50,14.sh,bash,30,,1480.607
Unix50,14.sh,ahs,30,,2510.483
Unix50,14.sh,dish,30,,773.849
Unix50,14.sh,fractal,30,,773.012
Unix50,15.sh,bash,30,,41.956
Unix50,15.sh,ahs,30,,77.189
Unix50,15.sh,dish,30,,25.082
Unix50,15.sh,fractal,30,,12.657
Unix50,16.sh,bash,30,,738.224
Unix50,16.sh,ahs,30,,371.833
Unix50,16.sh,dish,30,,94.866
Unix50,16.sh,fractal,30,,94.127
Unix50,17.sh,bash,30,,396.416
Unix50,17.sh,ahs,30,,294.038
Unix50,17.sh,dish,30,,69.594
Unix50,17.sh,fractal,30,,64.001
Unix50,18.sh,bash,30,,31.011
Unix50,18.sh,ahs,30,,71.991
Unix50,18.sh,dish,30,,24.61
Unix50,18.sh,fractal,30,,8.266
Unix50,19.sh,bash,30,,30.801
Unix50,19.sh,ahs,30,,71.004
Unix50,19.sh,dish,30,,24.842
Unix50,19.sh,fractal,30,,11.06
Unix50,20.sh,bash,30,,2.601
Unix50,20.sh,ahs,30,,73.957
Unix50,20.sh,dish,30,,23.59
Unix50,20.sh,fractal,30,,8.765
Unix50,21.sh,bash,30,,3008.564
Unix50,21.sh,ahs,30,,4753.583
Unix50,21.sh,dish,30,,568.966
Unix50,21.sh,fractal,30,,555.303
Unix50,23.sh,bash,30,,738.94
Unix50,23.sh,ahs,30,,108.427
Unix50,23.sh,dish,30,,40.267
Unix50,23.sh,fractal,30,,36.783
Unix50,24.sh,bash,30,,42.24
Unix50,24.sh,ahs,30,,76.822
Unix50,24.sh,dish,30,,24.583
Unix50,24.sh,fractal,30,,10.879
Unix50,25.sh,bash,30,,45.604
Unix50,25.sh,ahs,30,,78.968
Unix50,25.sh,dish,30,,25.281
Unix50,25.sh,fractal,30,,13.931
Unix50,26.sh,bash,30,,94.348
Unix50,26.sh,ahs,30,,77.109
Unix50,26.sh,dish,30,,157.037
Unix50,26.sh,fractal,30,,152.956
Unix50,28.sh,bash,30,,605.754
Unix50,28.sh,ahs,30,,90.025
Unix50,28.sh,dish,30,,209.358
Unix50,28.sh,fractal,30,,203.887
Unix50,29.sh,bash,30,,64.496
Unix50,29.sh,ahs,30,,76.863
Unix50,29.sh,dish,30,,241.721
Unix50,29.sh,fractal,30,,243.826
Unix50,30.sh,bash,30,,828.756
Unix50,30.sh,ahs,30,,89.7
Unix50,30.sh,dish,30,,196.673
Unix50,30.sh,fractal,30,,186.822
Unix50,31.sh,bash,30,,851.444
Unix50,31.sh,ahs,30,,90.032
Unix50,31.sh,dish,30,,203.01
Unix50,31.sh,fractal,30,,195.235
Unix50,32.sh,bash,30,,35.966
Unix50,32.sh,ahs,30,,76.031
Unix50,32.sh,dish,30,,160.505
Unix50,32.sh,fractal,30,,159.743
Unix50,33.sh,bash,30,,36.641
Unix50,33.sh,ahs,30,,74.101
Unix50,33.sh,dish,30,,159.251
Unix50,33.sh,fractal,30,,160.242
Unix50,34.sh,bash,30,,2.634
Unix50,34.sh,ahs,30,,76.739
Unix50,34.sh,dish,30,,24.18
Unix50,34.sh,fractal,30,,9.022
Unix50,35.sh,bash,30,,30.715
Unix50,35.sh,ahs,30,,72.897
Unix50,35.sh,dish,30,,25.794
Unix50,35.sh,fractal,30,,8.239
Unix50,36.sh,bash,30,,172.879
Unix50,36.sh,ahs,30,,147.2
Unix50,36.sh,dish,30,,34.165
Unix50,36.sh,fractal,30,,23.388
Unix50,1.sh,bash,30,,60.157
Unix50,1.sh,ahs,30,,88.066
Unix50,1.sh,dish,30,,27.522
Unix50,1.sh,fractal,30,,37.05
Unix50,2.sh,bash,30,,1254.299
Unix50,2.sh,ahs,30,,795.813
Unix50,2.sh,dish,30,,167.43
Unix50,2.sh,fractal,30,,159.938
Unix50,3.sh,bash,30,,2.848
Unix50,3.sh,ahs,30,,90.047
Unix50,3.sh,dish,30,,7.7
Unix50,3.sh,fractal,30,,7.455
Unix50,4.sh,bash,30,,1147.077
Unix50,4.sh,ahs,30,,830.194
Unix50,4.sh,dish,30,,159.325
Unix50,4.sh,fractal,30,,151.595
Unix50,5.sh,bash,30,,44.717
Unix50,5.sh,ahs,30,,75.868
Unix50,5.sh,dish,30,,25.409
Unix50,5.sh,fractal,30,,14.073
Unix50,6.sh,bash,30,,55.2
Unix50,6.sh,ahs,30,,78.858
Unix50,6.sh,dish,30,,24.865
Unix50,6.sh,fractal,30,,23.452
Unix50,7.sh,bash,30,,106.139
Unix50,7.sh,ahs,30,,77.164
Unix50,7.sh,dish,30,,26.832
Unix50,7.sh,fractal,30,,25.31
Unix50,8.sh,bash,30,,45.956
Unix50,8.sh,ahs,30,,76.282
Unix50,8.sh,dish,30,,25.545
Unix50,8.sh,fractal,30,,12.476
Unix50,9.sh,bash,30,,49.976
Unix50,9.sh,ahs,30,,73.974
Unix50,9.sh,dish,30,,26.169
Unix50,9.sh,fractal,30,,9.348
Unix50,10.sh,bash,30,,207.22
Unix50,10.sh,ahs,30,,196.739
Unix50,10.sh,dish,30,,38.833
Unix50,10.sh,fractal,30,,28.855
Unix50,11.sh,bash,30,,252.498
Unix50,11.sh,ahs,30,,247.394
Unix50,11.sh,dish,30,,41.829
Unix50,11.sh,fractal,30,,36.012
Unix50,12.sh,bash,30,,1049.057
Unix50,12.sh,ahs,30,,1345.513
Unix50,12.sh,dish,30,,134.172
Unix50,12.sh,fractal,30,,129.663
Unix50,13.sh,bash,30,,42.261
Unix50,13.sh,ahs,30,,83.809
Unix50,13.sh,dish,30,,25.662
Unix50,13.sh,fractal,30,,22.796
Unix50,14.sh,bash,30,,1481.229
Unix50,14.sh,ahs,30,,2461.207
Unix50,14.sh,dish,30,,772.654
Unix50,14.sh,fractal,30,,777.16
Unix50,15.sh,bash,30,,42.258
Unix50,15.sh,ahs,30,,77.911
Unix50,15.sh,dish,30,,25.373
Unix50,15.sh,fractal,30,,12.913
Unix50,16.sh,bash,30,,739.538
Unix50,16.sh,ahs,30,,338.687
Unix50,16.sh,dish,30,,97.392
Unix50,16.sh,fractal,30,,90.141
Unix50,17.sh,bash,30,,395.055
Unix50,17.sh,ahs,30,,283.533
Unix50,17.sh,dish,30,,66.552
Unix50,17.sh,fractal,30,,65.483
Unix50,18.sh,bash,30,,29.492
Unix50,18.sh,ahs,30,,70.925
Unix50,18.sh,dish,30,,24.486
Unix50,18.sh,fractal,30,,8.265
Unix50,19.sh,bash,30,,30.141
Unix50,19.sh,ahs,30,,70.846
Unix50,19.sh,dish,30,,24.027
Unix50,19.sh,fractal,30,,10.831
Unix50,20.sh,bash,30,,2.439
Unix50,20.sh,ahs,30,,73.891
Unix50,20.sh,dish,30,,23.825
Unix50,20.sh,fractal,30,,8.673
Unix50,21.sh,bash,30,,3015.514
Unix50,21.sh,ahs,30,,4745.14
Unix50,21.sh,dish,30,,570.984
Unix50,21.sh,fractal,30,,559.66
Unix50,23.sh,bash,30,,721.795
Unix50,23.sh,ahs,30,,109.314
Unix50,23.sh,dish,30,,41.558
Unix50,23.sh,fractal,30,,36.321
Unix50,24.sh,bash,30,,42.32
Unix50,24.sh,ahs,30,,77.893
Unix50,24.sh,dish,30,,24.294
Unix50,24.sh,fractal,30,,10.918
Unix50,25.sh,bash,30,,44.36
Unix50,25.sh,ahs,30,,79.186
Unix50,25.sh,dish,30,,24.556
Unix50,25.sh,fractal,30,,14.287
Unix50,26.sh,bash,30,,88.998
Unix50,26.sh,ahs,30,,79.133
Unix50,26.sh,dish,30,,154.991
Unix50,26.sh,fractal,30,,154.23
Unix50,28.sh,bash,30,,607.158
Unix50,28.sh,ahs,30,,89.006
Unix50,28.sh,dish,30,,209.822
Unix50,28.sh,fractal,30,,203.437
Unix50,29.sh,bash,30,,61.689
Unix50,29.sh,ahs,30,,77.835
Unix50,29.sh,dish,30,,242.837
Unix50,29.sh,fractal,30,,243.314
Unix50,30.sh,bash,30,,835.388
Unix50,30.sh,ahs,30,,89.309
Unix50,30.sh,dish,30,,199.141
Unix50,30.sh,fractal,30,,186.213
Unix50,31.sh,bash,30,,858.305
Unix50,31.sh,ahs,30,,91.091
Unix50,31.sh,dish,30,,200.78
Unix50,31.sh,fractal,30,,192.97
Unix50,32.sh,bash,30,,35.321
Unix50,32.sh,ahs,30,,75.189
Unix50,32.sh,dish,30,,161.385
Unix50,32.sh,fractal,30,,159.946
Unix50,33.sh,bash,30,,36.672
Unix50,33.sh,ahs,30,,72.803
Unix50,33.sh,dish,30,,160.573
Unix50,33.sh,fractal,30,,162.33
Unix50,34.sh,bash,30,,2.907
Unix50,34.sh,ahs,30,,76.174
Unix50,34.sh,dish,30,,24.049
Unix50,34.sh,fractal,30,,8.244
Unix50,35.sh,bash,30,,30.977
Unix50,35.sh,ahs,30,,73.014
Unix50,35.sh,dish,30,,24.692
Unix50,35.sh,fractal,30,,8.53
Unix50,36.sh,bash,30,,175.792
Unix50,36.sh,ahs,30,,147.742
Unix50,36.sh,dish,30,,33.809
Unix50,36.sh,fractal,30,,23.563
Unix50,1.sh,bash,30,,60.588
Unix50,1.sh,ahs,30,,86.22
Unix50,1.sh,dish,30,,27.738
Unix50,1.sh,fractal,30,,37.13
Unix50,2.sh,bash,30,,1253.123
Unix50,2.sh,ahs,30,,776.096
Unix50,2.sh,dish,30,,167.547
Unix50,2.sh,fractal,30,,156.062
Unix50,3.sh,bash,30,,2.43
Unix50,3.sh,ahs,30,,91.59
Unix50,3.sh,dish,30,,7.561
Unix50,3.sh,fractal,30,,7.33
Unix50,4.sh,bash,30,,1172.237
Unix50,4.sh,ahs,30,,847.141
Unix50,4.sh,dish,30,,158.783
Unix50,4.sh,fractal,30,,150.856
Unix50,5.sh,bash,30,,42.681
Unix50,5.sh,ahs,30,,77.093
Unix50,5.sh,dish,30,,24.868
Unix50,5.sh,fractal,30,,14.436
Unix50,6.sh,bash,30,,53.819
Unix50,6.sh,ahs,30,,79.034
Unix50,6.sh,dish,30,,25.15
Unix50,6.sh,fractal,30,,23.865
Unix50,7.sh,bash,30,,107.547
Unix50,7.sh,ahs,30,,74.873
Unix50,7.sh,dish,30,,27.185
Unix50,7.sh,fractal,30,,25.879
Unix50,8.sh,bash,30,,44.769
Unix50,8.sh,ahs,30,,76.138
Unix50,8.sh,dish,30,,25.214
Unix50,8.sh,fractal,30,,12.686
Unix50,9.sh,bash,30,,48.185
Unix50,9.sh,ahs,30,,73.969
Unix50,9.sh,dish,30,,26.015
Unix50,9.sh,fractal,30,,9.598
Unix50,10.sh,bash,30,,207.767
Unix50,10.sh,ahs,30,,219.3
Unix50,10.sh,dish,30,,39.234
Unix50,10.sh,fractal,30,,28.984
Unix50,11.sh,bash,30,,254.155
Unix50,11.sh,ahs,30,,246.307
Unix50,11.sh,dish,30,,43.6
Unix50,11.sh,fractal,30,,35.501
Unix50,12.sh,bash,30,,1071.007
Unix50,12.sh,ahs,30,,1314.407
Unix50,12.sh,dish,30,,134.33
Unix50,12.sh,fractal,30,,128.907
Unix50,13.sh,bash,30,,44.985
Unix50,13.sh,ahs,30,,83.973
Unix50,13.sh,dish,30,,24.994
Unix50,13.sh,fractal,30,,22.482
Unix50,14.sh,bash,30,,1488.038
Unix50,14.sh,ahs,30,,4361.274
Unix50,14.sh,dish,30,,760.859
Unix50,14.sh,fractal,30,,766.905
Unix50,15.sh,bash,30,,43.416
Unix50,15.sh,ahs,30,,77.139
Unix50,15.sh,dish,30,,25.038
Unix50,15.sh,fractal,30,,11.831
Unix50,16.sh,bash,30,,741.111
Unix50,16.sh,ahs,30,,359.864
Unix50,16.sh,dish,30,,95.099
Unix50,16.sh,fractal,30,,91.142
Unix50,17.sh,bash,30,,395.185
Unix50,17.sh,ahs,30,,298.528
Unix50,17.sh,dish,30,,67.967
Unix50,17.sh,fractal,30,,64.942
Unix50,18.sh,bash,30,,30.635
Unix50,18.sh,ahs,30,,72.937
Unix50,18.sh,dish,30,,24.264
Unix50,18.sh,fractal,30,,8.236
Unix50,19.sh,bash,30,,29.905
Unix50,19.sh,ahs,30,,71.988
Unix50,19.sh,dish,30,,23.931
Unix50,19.sh,fractal,30,,11.187
Unix50,20.sh,bash,30,,2.623
Unix50,20.sh,ahs,30,,74.142
Unix50,20.sh,dish,30,,23.042
Unix50,20.sh,fractal,30,,8.63
Unix50,21.sh,bash,30,,3019.124
Unix50,21.sh,ahs,30,,4790.583
Unix50,21.sh,dish,30,,569.743
Unix50,21.sh,fractal,30,,555.413
Unix50,23.sh,bash,30,,723.702
Unix50,23.sh,ahs,30,,106.634
Unix50,23.sh,dish,30,,40.917
Unix50,23.sh,fractal,30,,36.667
Unix50,24.sh,bash,30,,42.814
Unix50,24.sh,ahs,30,,77.95
Unix50,24.sh,dish,30,,25.048
Unix50,24.sh,fractal,30,,11.765
Unix50,25.sh,bash,30,,45.287
Unix50,25.sh,ahs,30,,78.884
Unix50,25.sh,dish,30,,25.377
Unix50,25.sh,fractal,30,,14.168
Unix50,26.sh,bash,30,,90.053
Unix50,26.sh,ahs,30,,79.234
Unix50,26.sh,dish,30,,151.719
Unix50,26.sh,fractal,30,,154.39
Unix50,28.sh,bash,30,,607.519
Unix50,28.sh,ahs,30,,88.042
Unix50,28.sh,dish,30,,208.853
Unix50,28.sh,fractal,30,,204.14
Unix50,29.sh,bash,30,,66.003
Unix50,29.sh,ahs,30,,76.139
Unix50,29.sh,dish,30,,245.099
Unix50,29.sh,fractal,30,,243.887
Unix50,30.sh,bash,30,,839.483
Unix50,30.sh,ahs,30,,90.127
Unix50,30.sh,dish,30,,193.886
Unix50,30.sh,fractal,30,,185.204
Unix50,31.sh,bash,30,,863.505
Unix50,31.sh,ahs,30,,91.067
Unix50,31.sh,dish,30,,206.472
Unix50,31.sh,fractal,30,,196.893
Unix50,32.sh,bash,30,,36.837
Unix50,32.sh,ahs,30,,75.838
Unix50,32.sh,dish,30,,160.189
Unix50,32.sh,fractal,30,,160.104
Unix50,33.sh,bash,30,,36.67
Unix50,33.sh,ahs,30,,74.252
Unix50,33.sh,dish,30,,160.182
Unix50,33.sh,fractal,30,,160.683
Unix50,34.sh,bash,30,,2.69
Unix50,34.sh,ahs,30,,76.829
Unix50,34.sh,dish,30,,23.719
Unix50,34.sh,fractal,30,,9.08
Unix50,35.sh,bash,30,,30.122
Unix50,35.sh,ahs,30,,73.931
Unix50,35.sh,dish,30,,25.39
Unix50,35.sh,fractal,30,,8.428
Unix50,36.sh,bash,30,,174.898
Unix50,36.sh,ahs,30,,154.792
Unix50,36.sh,dish,30,,33.226
Unix50,36.sh,fractal,30,,23.234
